ogc_fid,code_insee,statut,url_carto
414,58305,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58305
415,58309,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58309
416,58311,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58311
417,58313,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58313
418,71005,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71005
419,71011,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71011
420,71012,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71012
421,71013,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71013
422,71015,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71015
423,71016,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71016
424,71018,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71018
425,71023,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71023
426,71024,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71024
427,71026,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71026
428,71028,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71028
429,71030,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71030
430,71031,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71031
431,71032,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71032
432,71033,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71033
433,71036,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71036
434,71039,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71039
435,71047,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71047
436,71048,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71048
437,71050,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71050
438,71051,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71051
439,71052,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71052
440,71055,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71055
441,71056,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71056
442,71057,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71057
443,71058,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71058
444,71060,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71060
445,71061,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71061
446,71065,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71065
447,71067,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71067
448,71069,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71069
449,71073,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71073
450,71077,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71077
451,71078,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71078
452,71080,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71080
453,71085,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71085
454,71087,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71087
455,71089,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71089
456,71090,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71090
457,71091,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71091
458,71093,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71093
459,71094,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71094
460,71101,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71101
461,71107,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71107
462,71109,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71109
463,71112,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71112
464,71122,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71122
465,71124,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71124
466,71128,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71128
467,71130,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71130
468,71131,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71131
469,71134,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71134
470,71137,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71137
471,71139,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71139
472,71145,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71145
473,71146,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71146
474,71149,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71149
475,71150,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71150
476,71151,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71151
477,71155,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71155
478,71156,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71156
479,71158,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71158
480,71159,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71159
481,71163,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71163
482,71164,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71164
483,71167,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71167
484,71171,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71171
485,71174,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71174
486,71176,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71176
487,71178,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71178
488,71180,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71180
489,71181,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71181
490,71186,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71186
491,71189,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71189
492,71190,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71190
493,71193,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71193
494,71199,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71199
495,71201,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71201
496,71202,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71202
497,71205,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71205
498,71207,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71207
499,71208,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71208
500,71213,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71213
501,71214,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71214
502,71219,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71219
503,71220,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71220
504,71221,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71221
505,71223,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71223
506,71233,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71233
507,71234,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71234
508,71236,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71236
509,71238,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71238
510,71240,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71240
511,71242,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71242
512,71244,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71244
513,71248,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71248
514,71249,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71249
515,71252,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71252
516,71254,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71254
517,71255,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;71255
